"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT11"
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-09-08",,,"0.00","0.0","0.0","85","61","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-09-09",,,"0.00","0.0","0.0","87","70","72",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-09-10",,,"0.60","0.0","0.0","78","72","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-09-11",,,"2.50","0.0","0.0","78","72","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-09-12",,,"0.20","0.0","0.0","78","64","66",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-09-13",,,"0.00","0.0","0.0","73","58","59",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-09-14",,,"0.00","0.0","0.0","82","59","70",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-09-15",,,"0.00","0.0","0.0","78","52","53",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-09-16",,,"0.00","0.0","0.0","68","50","52",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-09-17",,,"0.00","0.0","0.0","73","50","63",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-09-18",,,"0.32","0.0","0.0","74","50","63",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-09-19",,,"0.00","0.0","0.0","73","47","51",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-09-20",,,"0.00","0.0","0.0","64","43","43",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-09-21",,,"0.00","0.0","0.0","67","43","44",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-09-22",,,"0.00","0.0","0.0","66","43","46",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-09-23",,,"0.00","0.0","0.0","69","46","53",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-09-24",,,"0.00","0.0","0.0","79","52","53",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-09-25",,,"0.00","0.0","0.0","72","53","59","    1",,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-09-26",,,"0.50","0.0","0.0","68","58","62",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-09-27",,,"0.13","0.0","0.0","71","62","66","    1",,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-09-28",,,"0.02","0.0","0.0","77","65","67",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-09-29",,,"0.00","0.0","0.0","80","67","69",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-09-30",,,"0.45","0.0","0.0","80","54","55",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-01",,,"0.00","0.0","0.0","70","53","54",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-02",,,"0.15","0.0","0.0","72","54","55",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-03",,,"0.00","0.0","0.0","67","45","46",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-04",,,"0.00","0.0","0.0","66","44","45",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-05",,,"0.13","0.0","0.0","69","45","52",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-06",,,"0.00","0.0","0.0","69","46","47",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-07",,,"0.02","0.0","0.0","73","47","52",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-08",,,,"0.0","0.0",,,,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-09",,,"0.00","0.0","0.0","63","49","53",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-10",,,"0.00","0.0","0.0","71","53","57",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-11",,,"0.00","0.0","0.0","74","57","63",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-12",,,"1.24","0.0","0.0","71","61","61",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-13",,,"0.21","0.0","0.0","61","55","55",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-14",,,"0.00","0.0","0.0","71","45","47","    1",,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-15",,,"0.00","0.0","0.0","73","46","51",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-16",,,"0.01","0.0","0.0","75","51","56",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-17",,,"0.15","0.0","0.0","59","41","43",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-18",,,"0.00","0.0","0.0","62","40","40","    1",,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-19",,,"0.00","0.0","0.0","66","40","58",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-20",,,"0.00","0.0","0.0","72","58","60",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-21",,,"0.00","0.0","0.0","62","40","59","    1",,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-22",,,"0.00","0.0","0.0","76","58","61",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-23",,,"0.03","0.0","0.0","81","60","63","    1",,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-24",,,"0.00","0.0","0.0","77","61","61",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-25",,,"0.10","0.0","0.0","75","46","47",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-26",,,"0.50","0.0","0.0","49","44","47",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-27",,,"0.01","0.0","0.0","60","47","56",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-28",,,"0.00","0.0","0.0","64","56","62",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-29",,,"0.70","0.0","0.0","71","56","57",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-30",,,"1.85","0.0","0.0","71","48","48",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-10-31",,,"0.00","0.0","0.0","53","37","38",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-01",,,"0.00","0.0","0.0","53","37","49",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-02",,,"0.50","0.0","0.0",,,,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-03",,,"0.00","0.0","0.0",,"35","51",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-04",,,"0.00","0.0","0.0","63","36","38",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-05",,,"0.00","0.0","0.0","68","38","44",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-06",,,"0.00","0.0","0.0","70","38","47",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-07",,,"0.00","0.0","0.0","74","41","44",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-08",,,"0.00","0.0","0.0","76","41","50",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-09",,,"0.00","0.0","0.0",,"48","54",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-10",,,"0.00","0.0","0.0","76","48","51",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-11",,,"0.01","0.0","0.0","67","50","67",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-12",,,"2.90","0.0","0.0","69","64","64",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-13",,,"0.30","0.0","0.0","64","46","47",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-14",,,"0.00","0.0","0.0","60","39","41",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-15",,,"0.00","0.0","0.0","59","41","51",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-16",,,"0.02","0.0","0.0","71","49","49",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-17",,,,"0.0","0.0",,,,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-18",,,"0.00","0.0","0.0","55","35","40",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-19",,,"0.00","0.0","0.0",,"28","29",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-20",,,"0.00","0.0","0.0","55","28","37",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-21",,,"0.00","0.0","0.0",,"36","45",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-22",,,"0.00","0.0","0.0","66","45","51",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-23",,,"0.05","0.0","0.0","66","45","49",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-24",,,"0.00","0.0","0.0","51","34","35",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-25",,,"0.00","0.0","0.0","51","35","44",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-26",,,"0.10","0.0","0.0","60","43","59",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-27",,,"0.00","0.0","0.0","59","46","50",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-28",,,"0.00","0.0","0.0","67","41","42",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-29",,,"0.00","0.0","0.0","59","31","34",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-11-30",,,"1.15","0.0","0.0","58","34","56",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-01",,,"0.55","0.0","0.0","63","39","40",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-02",,,"0.02","0.0","0.0","46","37","38",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-03",,,,"0.0","0.0",,,,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-04",,,"0.00","0.0","0.0","54","43","47",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-05",,,"1.10","0.0","0.0","47","43","43",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-06",,,"0.00","0.0","0.0","48","37","38",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-07",,,"0.01","0.0","0.0","39","31","33",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-08",,,"0.00","0.0","0.0","39","31","34",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-09",,,"0.00","0.0","0.0","45","28","31",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-10",,,"0.00","0.0","0.0","45","27","27",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-11",,,"0.00","0.0","0.0","53","27","38",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-12",,,"0.00","0.0","0.0","61",,"45","    1",,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-13",,,"0.02","0.0","0.0","63","42","42",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-14",,,,"0.0","0.0",,,,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-15","    2","1.20",,"0.0","0.0",,"30","32",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-16",,,"0.00","0.0","0.0",,"28","31",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-17",,,"1.35","1.0","1.0","35","27","28",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-18",,,"0.03","0.0","0.0","38","27","31",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-19",,,"0.02","0.0","0.0","36","24","26",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-20",,,"0.00","0.0","0.0","37","26","36",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-21",,,"0.00","0.0","0.0","44","35","38",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-22",,,"0.00","0.0","0.0","49","36","42",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-23",,,"0.00","0.0","0.0","49","28","29",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-24",,,"0.00","0.0","0.0","48","29","43",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-25",,,"2.41","0.0","0.0","61","28","34",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-26",,,"0.00","0.0","0.0","34","22","23",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-27",,,"0.00","0.0","0.0","34","22","23",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-28",,,"0.00","0.0","0.0","41","23","29",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-29",,,,"0.0","0.0",,,,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-30",,,"0.00","0.0","0.0","40","26","32",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2020-12-31",,,"0.00","0.0","0.0","48","32","47",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-01",,,"0.00","0.0","0.0","52","32","36",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-02",,,"1.00","0.0","0.0","39","34","38",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-03",,,"0.25","0.0","0.0","55","32","38",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-04",,,"0.08","0.0","0.0","40","32","33",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-05",,,"0.00","0.0","0.0","44","32","39",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-07",,,"0.00","0.0","0.0","41","32","34",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-08",,,"0.00","0.0","0.0","45","29","32",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-09",,,"0.00","0.0","0.0","37","30","30",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-10",,,"0.00","0.0","0.0","45","29","34",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-11",,,"0.00","0.0","0.0","47","26","28",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-14",,,"0.00","0.0","0.0","51","25","30",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-15",,,"0.00","0.0","0.0","54","29","36",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-16",,,"0.20","0.0","0.0","51","33","34",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-17",,,"0.00","0.0","0.0","51","33","36",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-18",,,"0.00","0.0","0.0","49","32","33",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-19",,,"0.00","0.0","0.0","45","30","32",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-20",,,"0.01","0.0","0.0","51","29","39",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-21",,,"0.00","0.0","0.0","44","23","32",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-22",,,"0.00","0.0","0.0","56","27","28",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-23",,,"0.00","0.0","0.0","48","28","31",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-24",,,"0.00","0.0","0.0","33","23","24",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-25",,,"0.00","0.0","0.0","35","24","35",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-26",,,"0.20","0.1","0.0","38","31","32",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-27",,,"0.35","0.0","0.0","38","32","37",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-28",,,"0.00","0.0","0.0","42","30","30",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-29",,,"0.00","0.0","0.0","34","23","25",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-30",,,"0.00","0.0","0.0","31","21","22",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-01-31",,,"0.10","1.0","1.0","37","22","29",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-02-01",,,"0.33","2.0","2.0","29","26","26",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-02-02",,,"0.22","1.0","3.0","32","25","30",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-02-03",,,"0.01","0.0","3.0","35","30","33",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-02-04",,,"0.00","0.0",,"41","28","29",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-02-05",,,"0.10","0.0",,"47","28","39",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-02-06",,,"0.00","0.0",,"55","28","36",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-02-07",,,"0.26","0.3",,"51","32","33",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-02-08",,,"0.35",,,"41","23","25",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-02-09",,,"0.00","0.0",,"38","24","33",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-02-10",,,"0.00","0.0","0.0","49","28","32",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-02-11",,,"0.45","0.0","0.0","42","32","33",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-02-13",,,"0.02","0.0","0.0","30","27","29",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-02-14",,,"0.37","0.0","0.0","30","26","28",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-02-15",,,"0.03","0.0","0.0","37","26","35",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-02-18","    3","1.30",,,,"45","25","27",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-02-19",,,"0.35","0.8","1.0","31","27","30",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-02-20",,,,"0.0","0.0","38","26","27",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-02-21",,,"0.00","0.0","0.0","38","20","21",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-02-22",,,"0.00","0.0","0.0","40","21","32",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-02-24",,,"0.05","0.0","0.0","57","28","30",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-02-25",,,"0.00","0.0","0.0","64","30","45",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-02-26",,,"0.00","0.0","0.0","52","34","40",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-02-27",,,"0.35","0.0","0.0","50","36","37",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-02-28",,,"0.15","0.0","0.0","52","36","44",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-01",,,"1.15","0.0","0.0","46","43","44",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-03",,,"0.00","0.0","0.0","42","28","38",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-05",,,"0.00","0.0","0.0","52","27","28",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-06",,,"0.01","0.0","0.0","42","28","32",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-07",,,"0.00","0.0","0.0","46","24","28",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-08",,,"0.00","0.0","0.0","45","24","25",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-09",,,"0.00","0.0","0.0","52","25","39",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-10",,,"0.00","0.0","0.0","70","33","49",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-11",,,"0.00","0.0","0.0","73","45","57",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-12",,,"0.00","0.0","0.0","79","46","64",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-13",,,"0.00","0.0","0.0","69","44","46",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-14",,,"0.00","0.0","0.0","58","36","45",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-15",,,"0.00","0.0","0.0","63","31","32",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-16",,,"0.00","0.0","0.0","47","31","40",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-17",,,"0.00",,,"44","40","41",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-18",,,"0.21","0.0","0.0","49","41","47",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-19",,,"0.30","0.0","0.0","53","38","39",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-20",,,"0.00","0.0","0.0","52","29","30",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-21",,,"0.00","0.0","0.0","58","29","30",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-22",,,"0.00","0.0","0.0","61","30","32",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-23",,,"0.00","0.0","0.0","65","30","42",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-24",,,"0.10","0.0","0.0","67","40","53",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-26",,,"0.02","0.0","0.0","67","55","65",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-27",,,"0.00","0.0","0.0","83","45","49",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-28",,,"0.10","0.0","0.0","72","49","56",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-29",,,"0.72","0.0","0.0","71","41","43",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-30",,,"0.00","0.0","0.0","58","38","48",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-03-31",,,"0.00","0.0","0.0","70","38","64",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-01",,,"1.11","0.0","0.0","65","40","40",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-02",,,"0.00","0.0","0.0","47","29","31",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-03",,,"0.00","0.0","0.0","44","28","29",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-04",,,"0.00","0.0","0.0","55","29","43",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-05",,,"0.00","0.0","0.0","71","40","42",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-06",,,"0.00","0.0","0.0","71","42","50",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-07",,,"0.00","0.0","0.0","76","42","53",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-08",,,"0.00","0.0","0.0","81","53","54",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-09",,,"0.55","0.0","0.0","72","52","53",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-10",,,"0.00","0.0","0.0","59","53","54",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-11",,,"0.20","0.0","0.0","72","53","61",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-12",,,"0.32","0.0","0.0","81","54","55",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-13",,,"0.15","0.0","0.0","63","49","51",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-14",,,"0.00","0.0","0.0","66","49","53",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-15",,,"0.40","0.0","0.0","63","52","53",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-16",,,"0.00","0.0","0.0","64","43","52",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-17",,,"0.00","0.0","0.0","57","38","40",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-18",,,"0.00","0.0","0.0","62","40","47",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-19",,,"0.00","0.0","0.0","65","47","52",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-20",,,"0.00","0.0","0.0","62","45","52",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-21",,,"0.00","0.0","0.0","76","52","59",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-22",,,"0.00","0.0","0.0","67","33","37",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-23",,,"0.00","0.0","0.0",,"32","46",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-24",,,"0.00","0.0","0.0","68","34","41",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-25",,,"0.80","0.0","0.0","65","41","50",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-26",,,"0.02","0.0","0.0","65","42","46",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-27",,,"0.00","0.0","0.0","67","45","55",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-28",,,"0.00","0.0","0.0","86","55","60",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-29",,,"0.00","0.0","0.0","89","60","68",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-04-30",,,"0.12","0.0","0.0","85","60","63",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-01",,,"0.00","0.0","0.0",,"46","48",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-02",,,"0.00","0.0","0.0","68","48","49",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-03",,,"0.00","0.0","0.0","86","49","63",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-04",,,"0.05","0.0","0.0","75","62","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-05",,,"0.40","0.0","0.0","84","62","62",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-06",,,"0.10","0.0","0.0","76","47","50",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-07",,,"0.00","0.0","0.0","63","45","47",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-08",,,"0.18","0.0","0.0","61","42","46",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-10",,,"0.00","0.0","0.0","70","52","53",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-11",,,"0.00","0.0","0.0","72","51","55",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-12",,,"0.00","0.0","0.0","66","46","49",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-13",,,"0.00","0.0","0.0","66","44","53",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-14",,,"0.00","0.0","0.0","70","46","48",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-15",,,"0.00","0.0","0.0","72","44","53",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-17",,,"0.05","0.0","0.0","74","49","54",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-18",,,"0.00","0.0","0.0","75","50","55",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-19",,,"0.00","0.0","0.0","79","50","67",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-20",,,"0.00","0.0","0.0","86","56","61",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-21",,,"0.00","0.0","0.0","89","53","67",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2021-05-22",,,"0.00","0.0","0.0","84","60","66",,,
